algoritmo,funcao,dim,exec_id,best_f,n_fes,tempo_s
de,rosenbrock,50,27,207.9955604,100000,4.3161
de,rosenbrock,50,28,100.3051194,100000,4.2965
de,rosenbrock,50,29,149.7144004,100000,4.3126
de,rosenbrock,50,30,87.9101208,100000,4.305
de,rosenbrock,100,1,97.37558503,100000,4.3278
de,rosenbrock,100,2,97.77161157,100000,4.3187
de,rosenbrock,100,3,171.4340785,100000,4.3364
de,rosenbrock,100,4,99.21189903,100000,4.326
de,rosenbrock,100,5,98.74357813,100000,4.325
de,rosenbrock,100,6,97.47222934,100000,4.3215
de,rosenbrock,100,7,160.7959412,100000,4.3325
de,rosenbrock,100,8,96.9491565,100000,4.3344
de,rosenbrock,100,9,98.58771267,100000,4.3375
de,rosenbrock,100,10,105.3099811,100000,4.3218
de,rosenbrock,100,11,97.8402411,100000,4.3461
de,rosenbrock,100,12,97.31776491,100000,4.2967
de,rosenbrock,100,13,98.02034216,100000,4.3529
de,rosenbrock,100,14,119.8801671,100000,4.3211
de,rosenbrock,100,15,97.08310034,100000,4.3658
de,rosenbrock,100,16,98.1432213,100000,4.3183
de,rosenbrock,100,17,96.67483731,100000,4.3451
de,rosenbrock,100,18,97.55757766,100000,4.3394
de,rosenbrock,100,19,96.84542854,100000,4.3432
de,rosenbrock,100,20,97.65873106,100000,4.3252
de,rosenbrock,100,21,98.53197496,100000,4.319
de,rosenbrock,100,22,99.47369665,100000,4.348
de,rosenbrock,100,23,98.2675626,100000,4.331
de,rosenbrock,100,24,224.2490677,100000,4.3239
de,rosenbrock,100,25,99.53350633,100000,4.3424
de,rosenbrock,100,26,106.0148098,100000,4.3254
de,rosenbrock,100,27,97.84310709,100000,4.336
de,rosenbrock,100,28,100.5203627,100000,4.292
de,rosenbrock,100,29,135.6222682,100000,4.3586
de,rosenbrock,100,30,164.7226813,100000,4.3136
de,sum_squares,30,1,3.745383308e-22,100000,4.0699
de,sum_squares,30,2,4.005067667e-22,100000,4.0749
de,sum_squares,30,3,4.321854592e-23,100000,4.0681
de,sum_squares,30,4,1.571323291e-22,100000,4.0584
de,sum_squares,30,5,3.639928346e-23,100000,4.0893
de,sum_squares,30,6,3.429548041e-23,100000,4.0877
de,sum_squares,30,7,5.09257452e-22,100000,4.1415
de,sum_squares,30,8,8.609361426e-23,100000,4.1322
de,sum_squares,30,9,1.033457093e-21,100000,4.0556
de,sum_squares,30,10,2.01412103e-22,100000,4.0508
de,sum_squares,30,11,8.113087937e-24,100000,4.0748
de,sum_squares,30,12,9.614575389e-23,100000,4.0626
de,sum_squares,30,13,6.661313491e-24,100000,4.0861
de,sum_squares,30,14,1.019128214e-20,100000,4.0755
de,sum_squares,30,15,2.418265004e-22,100000,4.0595
de,sum_squares,30,16,2.422631943e-23,100000,4.0533
de,sum_squares,30,17,6.070025894e-22,100000,4.0816
de,sum_squares,30,18,6.141618192e-23,100000,4.0785
de,sum_squares,30,19,1.602491009e-22,100000,4.0882
de,sum_squares,30,20,2.107161775e-22,100000,4.0685
de,sum_squares,30,21,1.053027002e-23,100000,4.0942
de,sum_squares,30,22,4.607970485e-23,100000,4.0745
de,sum_squares,30,23,1.488523952e-23,100000,4.0542
de,sum_squares,30,24,1.612705955e-23,100000,4.0914
de,sum_squares,30,25,9.205459147e-22,100000,4.0827
de,sum_squares,30,26,1.005825556e-22,100000,4.0762
de,sum_squares,30,27,4.996855906e-22,100000,4.0645
de,sum_squares,30,28,4.932270496e-23,100000,4.0615
de,sum_squares,30,29,2.839672197e-23,100000,4.0737
de,sum_squares,30,30,2.13483095e-22,100000,4.0497
de,sum_squares,50,1,4.842410567e-13,100000,4.0795
de,sum_squares,50,2,4.385447421e-13,100000,4.0608
de,sum_squares,50,3,8.4948924e-12,100000,4.0634
de,sum_squares,50,4,4.711127774e-13,100000,4.1003
de,sum_squares,50,5,2.30983808e-12,100000,4.0816
de,sum_squares,50,6,1.67484836e-12,100000,4.0612
de,sum_squares,50,7,1.880454533e-12,100000,4.0508
de,sum_squares,50,8,1.095215705e-12,100000,4.1193
de,sum_squares,50,9,3.113121925e-12,100000,4.1073
de,sum_squares,50,10,2.28821973e-13,100000,4.0621
de,sum_squares,50,11,3.461025435e-13,100000,4.084
de,sum_squares,50,12,3.675763498e-12,100000,4.0626
de,sum_squares,50,13,8.578343915e-13,100000,4.0925
de,sum_squares,50,14,5.473424715e-13,100000,4.0625
de,sum_squares,50,15,9.205982668e-13,100000,4.0822
de,sum_squares,50,16,2.832013392e-12,100000,4.1045
de,sum_squares,50,17,2.122749535e-12,100000,4.0576
de,sum_squares,50,18,1.491671025e-12,100000,4.067
de,sum_squares,50,19,2.463938999e-12,100000,4.102
de,sum_squares,50,20,2.040914418e-12,100000,4.0644
de,sum_squares,50,21,2.00703131e-13,100000,4.0818
de,sum_squares,50,22,8.697568789e-13,100000,4.0869
de,sum_squares,50,23,1.667858357e-12,100000,4.0827
de,sum_squares,50,24,7.264047822e-12,100000,4.0616
de,sum_squares,50,25,1.406331899e-12,100000,4.0868
de,sum_squares,50,26,1.286188642e-12,100000,4.0465
de,sum_squares,50,27,1.703970325e-13,100000,4.0788
de,sum_squares,50,28,1.640483603e-12,100000,4.0903
de,sum_squares,50,29,2.583705511e-12,100000,4.0739
de,sum_squares,50,30,1.079091437e-12,100000,4.0602
de,sum_squares,100,1,0.0002073638673,100000,4.0823
de,sum_squares,100,2,0.002161890668,100000,4.0944
de,sum_squares,100,3,0.0002888764487,100000,4.0746
de,sum_squares,100,4,0.000155093408,100000,4.0873
de,sum_squares,100,5,0.0002165960797,100000,4.1007
de,sum_squares,100,6,0.000296911749,100000,4.0995
de,sum_squares,100,7,0.0002197998323,100000,4.0887
de,sum_squares,100,8,0.0006107119261,100000,4.104
de,sum_squares,100,9,0.0001291889119,100000,4.0793
de,sum_squares,100,10,0.0002368676838,100000,4.0759
de,sum_squares,100,11,0.001020882146,100000,4.1014
de,sum_squares,100,12,0.0002314202729,100000,4.0938
de,sum_squares,100,13,0.0004936381142,100000,4.1099
de,sum_squares,100,14,0.0004312318461,100000,4.0789
de,sum_squares,100,15,0.0008580438737,100000,4.1016
de,sum_squares,100,16,0.001994666222,100000,4.0873
de,sum_squares,100,17,0.001701939498,100000,4.108
de,sum_squares,100,18,0.0008186427224,100000,4.0818
de,sum_squares,100,19,0.0003118767327,100000,4.0922
de,sum_squares,100,20,0.0001486048311,100000,4.1135
de,sum_squares,100,21,0.0002321657482,100000,4.1008
de,sum_squares,100,22,0.001023594206,100000,4.0823
de,sum_squares,100,23,0.0009324776895,100000,4.1154
de,sum_squares,100,24,0.0004309800873,100000,4.0932
de,sum_squares,100,25,0.00106810065,100000,4.0905
de,sum_squares,100,26,0.0001518970717,100000,4.0759
de,sum_squares,100,27,9.361770161e-05,100000,4.0891
de,sum_squares,100,28,0.0002501443557,100000,4.0794
de,sum_squares,100,29,0.001728511037,100000,4.1095
de,sum_squares,100,30,0.000456256657,100000,4.0869
de,dixon_price,30,1,0.6666666667,100000,4.6169
de,dixon_price,30,2,0.6666666667,100000,4.6129
de,dixon_price,30,3,0.6666666667,100000,4.6379
de,dixon_price,30,4,0.666666667,100000,4.6735
de,dixon_price,30,5,0.669344683,100000,4.6221
de,dixon_price,30,6,0.6666666667,100000,4.6601
de,dixon_price,30,7,0.8492721573,100000,4.6542
de,dixon_price,30,8,1.24294628,100000,4.6428
de,dixon_price,30,9,0.6666666667,100000,4.6312
de,dixon_price,30,10,0.6666666667,100000,4.632
de,dixon_price,30,11,0.6666666667,100000,4.6786
de,dixon_price,30,12,0.6666666667,100000,4.6342
de,dixon_price,30,13,0.6666666667,100000,4.6404
de,dixon_price,30,14,0.6666666667,100000,4.6183
de,dixon_price,30,15,0.6666666667,100000,4.6087
de,dixon_price,30,16,0.7508894669,100000,4.633
de,dixon_price,30,17,0.6666666667,100000,4.6606
de,dixon_price,30,18,0.6702728572,100000,4.6381
de,dixon_price,30,19,0.6666666667,100000,4.6794
de,dixon_price,30,20,0.8406789552,100000,4.6437
de,dixon_price,30,21,0.6666666667,100000,4.6589
de,dixon_price,30,22,0.6666666667,100000,4.6441
de,dixon_price,30,23,0.6666666667,100000,4.721
de,dixon_price,30,24,0.6666666667,100000,4.6404
de,dixon_price,30,25,0.6666666667,100000,4.6301
de,dixon_price,30,26,0.6666666667,100000,4.6075
de,dixon_price,30,27,0.7422035371,100000,4.6146
de,dixon_price,30,28,0.6666666667,100000,4.659
de,dixon_price,30,29,0.845450731,100000,4.6684
de,dixon_price,30,30,0.6676570615,100000,4.6252
de,dixon_price,50,1,0.6666667064,100000,4.6309
de,dixon_price,50,2,0.6666666685,100000,4.6238
de,dixon_price,50,3,0.6715224801,100000,4.6148
de,dixon_price,50,4,0.6666666691,100000,4.5977
de,dixon_price,50,5,0.6666666791,100000,4.5853
de,dixon_price,50,6,0.6666666712,100000,4.6195
de,dixon_price,50,7,0.6666666712,100000,4.6344
de,dixon_price,50,8,0.6666666683,100000,4.6584
de,dixon_price,50,9,0.6666732657,100000,4.6798
de,dixon_price,50,10,0.6666666691,100000,4.6567
de,dixon_price,50,11,0.6666666675,100000,4.6406
de,dixon_price,50,12,0.6666666681,100000,4.6605
de,dixon_price,50,13,0.6666666683,100000,4.6719
de,dixon_price,50,14,0.6666666945,100000,4.6512
de,dixon_price,50,15,0.6666666834,100000,4.6689
de,dixon_price,50,16,0.6666666671,100000,4.6539
de,dixon_price,50,17,0.6666666744,100000,4.6649
de,dixon_price,50,18,0.6666667042,100000,4.6733
de,dixon_price,50,19,0.8950018023,100000,4.682
de,dixon_price,50,20,3.617274443,100000,4.6326
de,dixon_price,50,21,0.6666666755,100000,4.6729
de,dixon_price,50,22,0.6666667089,100000,4.6677
de,dixon_price,50,23,0.987539723,100000,4.6334
de,dixon_price,50,24,0.6666666724,100000,4.6545
de,dixon_price,50,25,0.6666666747,100000,4.6738
de,dixon_price,50,26,0.6666667036,100000,4.6753
de,dixon_price,50,27,0.6666666686,100000,4.6864
de,dixon_price,50,28,0.6666666708,100000,4.6692
de,dixon_price,50,29,0.6666666676,100000,4.6512
de,dixon_price,50,30,0.6666667975,100000,4.6546
de,dixon_price,100,1,26.50478633,100000,4.6695
de,dixon_price,100,2,6.749098243,100000,4.6459
de,dixon_price,100,3,46.08013924,100000,4.6725
de,dixon_price,100,4,14.58248045,100000,4.6737
de,dixon_price,100,5,19.44250435,100000,4.646
de,dixon_price,100,6,14.42136351,100000,4.6416
de,dixon_price,100,7,15.69064442,100000,4.6482
de,dixon_price,100,8,44.60340686,100000,4.6524
de,dixon_price,100,9,1.788075513,100000,4.6734
de,dixon_price,100,10,39.01153802,100000,4.663
de,dixon_price,100,11,9.884595578,100000,4.6969
de,dixon_price,100,12,26.81894085,100000,4.6757
de,dixon_price,100,13,31.22210702,100000,4.6539
de,dixon_price,100,14,28.75916172,100000,4.6687
de,dixon_price,100,15,22.78607897,100000,4.6818
de,dixon_price,100,16,8.963271697,100000,4.6731
de,dixon_price,100,17,5.791932197,100000,4.694
de,dixon_price,100,18,17.85995328,100000,4.6313
de,dixon_price,100,19,6.578239116,100000,4.6185
de,dixon_price,100,20,31.53387663,100000,4.6236
de,dixon_price,100,21,24.04210707,100000,4.6568
de,dixon_price,100,22,12.61175065,100000,4.662
