algoritmo,funcao,dim,exec_id,best_f,n_fes,tempo_s
ag,sum_squares,100,28,0.02724129401,100000,3.6586
ag,sum_squares,100,29,0.01746570688,100000,3.6683
ag,sum_squares,100,30,0.01681076384,100000,3.6562
ag,dixon_price,30,1,0.6666666667,100000,3.5648
ag,dixon_price,30,2,0.6666666667,100000,3.5641
ag,dixon_price,30,3,0.6666666667,100000,3.5783
ag,dixon_price,30,4,0.765111934,100000,3.5595
ag,dixon_price,30,5,0.6666666667,100000,3.5697
ag,dixon_price,30,6,0.6666666667,100000,3.5564
ag,dixon_price,30,7,0.6666666667,100000,3.5651
ag,dixon_price,30,8,0.6666666667,100000,3.5918
ag,dixon_price,30,9,0.6666666667,100000,3.5866
ag,dixon_price,30,10,0.6666666667,100000,3.6255
ag,dixon_price,30,11,0.6666666667,100000,3.5778
ag,dixon_price,30,12,0.6727262898,100000,3.5739
ag,dixon_price,30,13,0.6666666667,100000,3.6007
ag,dixon_price,30,14,0.6666667653,100000,3.5514
ag,dixon_price,30,15,1.511379896,100000,3.5744
ag,dixon_price,30,16,0.6666666667,100000,3.5973
ag,dixon_price,30,17,0.6666666667,100000,3.5488
ag,dixon_price,30,18,0.6666666667,100000,3.577
ag,dixon_price,30,19,1.526130034,100000,3.5572
ag,dixon_price,30,20,0.6666666667,100000,3.5554
ag,dixon_price,30,21,0.6666666667,100000,3.5706
ag,dixon_price,30,22,0.6666666667,100000,3.5616
ag,dixon_price,30,23,0.6666666667,100000,3.557
ag,dixon_price,30,24,0.6666666667,100000,3.5686
ag,dixon_price,30,25,0.6666666669,100000,3.5815
ag,dixon_price,30,26,0.6666666668,100000,3.5851
ag,dixon_price,30,27,0.6666666667,100000,3.5644
ag,dixon_price,30,28,0.6666668209,100000,3.5561
ag,dixon_price,30,29,0.6666669167,100000,3.556
ag,dixon_price,30,30,0.6666666667,100000,3.5485
ag,dixon_price,50,1,0.6768446158,100000,3.6179
ag,dixon_price,50,2,0.9087233019,100000,3.6057
ag,dixon_price,50,3,6.135250654,100000,3.6004
ag,dixon_price,50,4,0.6684049286,100000,3.5913
ag,dixon_price,50,5,7.846671296,100000,3.6362
ag,dixon_price,50,6,0.6669278944,100000,3.5939
ag,dixon_price,50,7,8.36923151,100000,3.5903
ag,dixon_price,50,8,0.6667836362,100000,3.5912
ag,dixon_price,50,9,7.341065979,100000,3.5884
ag,dixon_price,50,10,2.527907764,100000,3.5892
ag,dixon_price,50,11,12.50691064,100000,3.5886
ag,dixon_price,50,12,5.8245005,100000,3.5793
ag,dixon_price,50,13,0.6719959932,100000,3.5914
ag,dixon_price,50,14,7.837578885,100000,3.5872
ag,dixon_price,50,15,4.524540036,100000,3.5906
ag,dixon_price,50,16,3.298350393,100000,3.5807
ag,dixon_price,50,17,0.6666710619,100000,3.5871
ag,dixon_price,50,18,10.4458701,100000,3.5958
ag,dixon_price,50,19,6.409424856,100000,3.6157
ag,dixon_price,50,20,0.6666788296,100000,3.5804
ag,dixon_price,50,21,4.882129801,100000,3.5922
ag,dixon_price,50,22,7.863222809,100000,3.584
ag,dixon_price,50,23,8.137679647,100000,3.5876
ag,dixon_price,50,24,8.104401802,100000,3.5845
ag,dixon_price,50,25,2.933164265,100000,3.6001
ag,dixon_price,50,26,0.6666713132,100000,3.6263
ag,dixon_price,50,27,0.9065021922,100000,3.5877
ag,dixon_price,50,28,1.076169173,100000,3.585
ag,dixon_price,50,29,8.702433706,100000,3.6075
ag,dixon_price,50,30,6.111955897,100000,3.5898
ag,dixon_price,100,1,8.116604116,100000,3.692
