algoritmo,funcao,dim,exec_id,best_f,n_fes,tempo_s
epso,dixon_price,100,22,585756.1446,100000,3.7579
epso,dixon_price,100,23,352620.4403,100000,3.7361
epso,dixon_price,100,24,227021.0424,100000,3.7532
epso,dixon_price,100,25,188765.0025,100000,3.7559
epso,dixon_price,100,26,157226.4254,100000,3.72
epso,dixon_price,100,27,210264.5815,100000,3.7666
epso,dixon_price,100,28,294351.1856,100000,3.7443
epso,dixon_price,100,29,231225.0216,100000,3.7514
epso,dixon_price,100,30,82382.30786,100000,3.7393
epso,zakharov,30,1,73.62238316,100000,3.8318
epso,zakharov,30,2,87.97054323,100000,3.7733
epso,zakharov,30,3,125.6385169,100000,3.8872
epso,zakharov,30,4,132.4796865,100000,3.8126
epso,zakharov,30,5,33.89039977,100000,3.7714
epso,zakharov,30,6,59.71974779,100000,3.7882
epso,zakharov,30,7,76.40824978,100000,3.7754
epso,zakharov,30,8,41.14564134,100000,3.7724
epso,zakharov,30,9,96.96721893,100000,3.7886
epso,zakharov,30,10,55.30363113,100000,3.7815
epso,zakharov,30,11,90.55229896,100000,3.7953
epso,zakharov,30,12,134.0005695,100000,3.8674
epso,zakharov,30,13,79.11947288,100000,3.8759
epso,zakharov,30,14,78.29083926,100000,3.7806
epso,zakharov,30,15,208.7244308,100000,3.8229
epso,zakharov,30,16,84.71089036,100000,3.7822
epso,zakharov,30,17,115.2668784,100000,3.8202
epso,zakharov,30,18,93.54885289,100000,3.769
epso,zakharov,30,19,112.3866576,100000,3.8036
epso,zakharov,30,20,58.34706997,100000,3.8735
epso,zakharov,30,21,95.32153142,100000,3.7866
epso,zakharov,30,22,47.03951323,100000,3.7823
epso,zakharov,30,23,99.76626132,100000,3.832
epso,zakharov,30,24,106.5387419,100000,3.7864
epso,zakharov,30,25,100.158192,100000,3.8086
epso,zakharov,30,26,163.2566764,100000,3.7847
epso,zakharov,30,27,89.17905248,100000,3.7718
epso,zakharov,30,28,89.34413706,100000,3.7572
epso,zakharov,30,29,95.1532903,100000,3.7937
epso,zakharov,30,30,143.0333413,100000,3.7815
epso,zakharov,50,1,321.1130847,100000,3.8006
epso,zakharov,50,2,429.2372953,100000,3.8366
epso,zakharov,50,3,288.3987625,100000,3.8331
epso,zakharov,50,4,206.3625772,100000,3.8217
epso,zakharov,50,5,212.0053437,100000,3.8431
epso,zakharov,50,6,194.5640452,100000,3.8216
epso,zakharov,50,7,245.5995974,100000,3.8786
epso,zakharov,50,8,359.0317338,100000,3.8693
epso,zakharov,50,9,386.4459455,100000,3.8557
epso,zakharov,50,10,513.776408,100000,3.8662
epso,zakharov,50,11,305.1413033,100000,3.8427
epso,zakharov,50,12,193.8517362,100000,3.7954
epso,zakharov,50,13,218.2776021,100000,3.8279
epso,zakharov,50,14,35611662.55,100000,3.7978
epso,zakharov,50,15,379003.6006,100000,3.8103
epso,zakharov,50,16,250.2502342,100000,3.8391
epso,zakharov,50,17,167.5260438,100000,3.832
epso,zakharov,50,18,384.4953233,100000,3.789
epso,zakharov,50,19,252.7678638,100000,3.8409
epso,zakharov,50,20,298.463754,100000,3.8111
epso,zakharov,50,21,265.9347517,100000,3.864
epso,zakharov,50,22,206.9428758,100000,3.8309
epso,zakharov,50,23,388.4494101,100000,3.8471
epso,zakharov,50,24,304.0444012,100000,3.8329
epso,zakharov,50,25,189.4192236,100000,3.8951
epso,zakharov,50,26,318.0580888,100000,3.8256
epso,zakharov,50,27,362.1654164,100000,3.8449
